,data,denominazione_regione,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_isolation,total_positives,discharged_healed,deceased,total_cases,swabs
9219,2021-05-29,Veneto,0,0,0,0,0,473,7,198,31000
9220,2021-05-30,Abruzzo,0,0,0,54,50,3,0,53,3918
9221,2021-05-30,Basilicata,0,0,0,0,0,65,0,19,680
9222,2021-05-30,Calabria,0,0,0,0,0,261,1,139,2212
9223,2021-05-30,Campania,0,0,0,0,0,874,1,385,13127
9224,2021-05-30,Emilia-Romagna,0,0,0,0,0,488,3,190,11910
9225,2021-05-30,Friuli Venezia Giulia,0,0,0,0,0,51,0,34,3543
9226,2021-05-30,Lazio,0,0,0,0,0,1253,6,278,20157
9227,2021-05-30,Liguria,4,0,2,0,0,75,4,41,3746
9228,2021-05-30,Lombardia,0,3,0,0,0,765,5,458,28195
9229,2021-05-30,Marche,0,0,0,0,0,236,1,81,2230
9230,2021-05-30,Molise,0,0,0,0,0,13,2,7,504
9231,2021-05-30,Piemonte,0,0,0,0,0,438,1,233,10457
9232,2021-05-30,Puglia,0,0,0,0,0,626,4,90,5395
9233,2021-05-30,Sardegna,0,0,0,0,0,48,1,30,1062
9234,2021-05-30,Sicilia,0,0,0,0,0,448,5,348,15841
9235,2021-05-30,Toscana,0,0,0,0,0,486,8,263,16548
9236,2021-05-30,Trentino-Alto Adige,2,0,1,0,0,134,0,70,4634
9237,2021-05-30,Umbria,0,0,0,0,0,95,1,63,4159
9238,2021-05-30,Valle d'Aosta,0,1,1,0,1,15,0,16,360
9239,2021-05-30,Veneto,0,0,0,0,0,200,1,150,15817
9240,2021-05-31,Abruzzo,4,0,3,0,0,79,2,15,843
9241,2021-05-31,Basilicata,0,0,0,0,0,36,1,6,188
9242,2021-05-31,Calabria,0,0,0,0,0,316,2,57,1284
9243,2021-05-31,Campania,0,1,0,0,0,944,15,284,6030
9244,2021-05-31,Emilia-Romagna,9,1,10,0,0,672,3,186,8506
9245,2021-05-31,Friuli Venezia Giulia,2,0,2,0,0,12,0,8,1477
9246,2021-05-31,Lazio,16,0,10,0,0,1292,4,251,10027
9247,2021-05-31,Liguria,8,0,7,0,0,65,1,43,2676
9248,2021-05-31,Lombardia,0,0,0,0,0,685,13,132,8661
9249,2021-05-31,Marche,0,0,0,0,0,150,2,50,1074
9250,2021-05-31,Molise,0,0,0,0,0,7,0,0,241
9251,2021-05-31,Piemonte,0,1,0,0,0,333,7,126,12446
9252,2021-05-31,Puglia,0,0,0,0,0,895,6,142,3755
9253,2021-05-31,Sardegna,0,0,0,0,0,70,3,16,2900
9254,2021-05-31,Sicilia,0,0,0,64,49,201,8,258,11218
9255,2021-05-31,Toscana,8,0,8,0,0,419,13,147,6775
9256,2021-05-31,Trentino-Alto Adige,0,0,0,0,0,36,1,21,1484
9257,2021-05-31,Umbria,2,0,2,0,0,41,0,6,794
9258,2021-05-31,Valle d'Aosta,0,0,0,8,8,2,0,10,103
9259,2021-05-31,Veneto,0,1,0,0,0,103,1,60,6495
9260,2021-06-01,Abruzzo,0,1,0,0,0,186,2,35,5316
9261,2021-06-01,Basilicata,3,0,3,0,0,159,0,24,887
9262,2021-06-01,Calabria,0,0,0,0,0,451,5,74,2731
9263,2021-06-01,Campania,0,0,0,0,0,1056,10,375,15804
9264,2021-06-01,Emilia-Romagna,0,0,0,0,0,959,3,107,21064
9265,2021-06-01,Friuli Venezia Giulia,0,0,0,0,0,88,1,19,6097
9266,2021-06-01,Lazio,0,0,0,0,0,2036,10,195,26038
9267,2021-06-01,Liguria,0,0,0,0,0,131,1,19,5202
9268,2021-06-01,Lombardia,22,0,8,0,0,807,9,461,35716
9269,2021-06-01,Marche,0,0,0,0,0,261,2,34,2335
9270,2021-06-01,Molise,0,0,0,0,0,14,0,4,250
9271,2021-06-01,Piemonte,0,0,0,0,0,553,12,209,16187
9272,2021-06-01,Puglia,0,0,0,0,0,1368,6,227,7546
9273,2021-06-01,Sardegna,0,1,0,0,0,102,1,36,3834
9274,2021-06-01,Sicilia,0,0,0,0,0,758,12,326,15857
9275,2021-06-01,Toscana,0,0,0,0,0,642,6,159,16200
9276,2021-06-01,Trentino-Alto Adige,0,0,0,14,7,38,3,48,7628
9277,2021-06-01,Umbria,0,0,0,0,0,46,1,17,6717
9278,2021-06-01,Valle d'Aosta,0,0,0,0,0,32,0,8,494
9279,2021-06-01,Veneto,0,0,0,0,0,626,9,106,25915
9280,2021-06-02,Abruzzo,0,0,0,0,0,76,0,67,4841
9281,2021-06-02,Basilicata,0,0,0,0,0,82,1,37,848
9282,2021-06-02,Calabria,0,0,0,0,0,306,1,158,3848
9283,2021-06-02,Campania,0,0,0,0,0,794,5,388,17252
9284,2021-06-02,Emilia-Romagna,0,0,0,0,0,726,1,151,18757
9285,2021-06-02,Friuli Venezia Giulia,0,0,0,0,0,110,0,35,6261
9286,2021-06-02,Lazio,0,0,0,0,0,1532,4,211,22798
9287,2021-06-02,Liguria,0,0,0,0,0,91,1,45,5318
9288,2021-06-02,Lombardia,0,0,0,0,0,9898,10,519,40748
9289,2021-06-02,Marche,0,0,0,0,0,263,1,125,3484
9290,2021-06-02,Molise,0,0,0,0,0,11,0,6,570
9291,2021-06-02,Piemonte,0,0,0,0,0,432,4,190,13346
9292,2021-06-02,Puglia,0,0,0,0,0,1539,10,196,5957
9293,2021-06-02,Sardegna,0,0,0,0,0,76,0,40,2079
9294,2021-06-02,Sicilia,0,0,0,0,0,1063,16,289,13571
9295,2021-06-02,Toscana,0,0,0,0,0,652,4,162,17694
9296,2021-06-02,Trentino-Alto Adige,0,0,0,0,0,182,1,61,6852
9297,2021-06-02,Umbria,0,1,0,0,0,129,0,33,4442
9298,2021-06-02,Valle d'Aosta,0,0,0,0,0,16,0,8,348
9299,2021-06-02,Veneto,0,0,0,0,0,557,3,175,37258
9300,2021-06-03,Abruzzo,0,0,0,0,0,60,2,9,1556
9301,2021-06-03,Basilicata,3,1,4,0,0,39,0,3,177
9302,2021-06-03,Calabria,2,2,4,0,0,217,2,104,1333
9303,2021-06-03,Campania,0,0,0,0,0,789,8,218,7047
9304,2021-06-03,Emilia-Romagna,0,0,0,0,0,879,3,228,7156
9305,2021-06-03,Friuli Venezia Giulia,2,0,1,0,0,11,2,6,1727
9306,2021-06-03,Lazio,5,0,0,0,0,1086,6,196,10432
9307,2021-06-03,Liguria,0,0,0,0,0,95,2,30,4063
9308,2021-06-03,Lombardia,0,0,0,0,0,494,7,277,14750
9309,2021-06-03,Marche,0,1,0,0,0,40,0,35,1013
9310,2021-06-03,Molise,0,0,0,0,0,12,0,3,178
9311,2021-06-03,Piemonte,0,0,0,0,0,393,3,219,10814
9312,2021-06-03,Puglia,0,0,0,0,0,1282,9,44,2931
9313,2021-06-03,Sardegna,0,0,0,0,0,100,3,33,1208
9314,2021-06-03,Sicilia,0,0,0,74,65,186,3,254,11716
9315,2021-06-03,Toscana,0,0,0,0,0,504,7,186,8873
9316,2021-06-03,Trentino-Alto Adige,1,0,0,1,0,47,0,47,1943
9317,2021-06-03,Umbria,0,0,0,0,0,21,0,6,540
9318,2021-06-03,Valle d'Aosta,0,0,0,0,0,24,0,2,244
9319,2021-06-03,Veneto,0,1,0,0,0,113,2,63,9932
9320,2021-06-04,Abruzzo,0,0,0,0,0,174,4,45,4228
9321,2021-06-04,Basilicata,0,0,0,0,0,103,1,51,989
9322,2021-06-04,Calabria,0,0,0,24,13,169,4,186,3032
9323,2021-06-04,Campania,0,0,0,0,0,1105,10,300,13221
9324,2021-06-04,Emilia-Romagna,0,0,0,0,0,1118,5,149,19498
9325,2021-06-04,Friuli Venezia Giulia,0,0,0,0,0,46,1,28,5638
9326,2021-06-04,Lazio,0,0,0,0,0,1106,9,197,26536
9327,2021-06-04,Liguria,0,0,0,0,0,86,3,20,5299
9328,2021-06-04,Lombardia,0,0,0,43,30,381,6,417,35272
9329,2021-06-04,Marche,0,0,0,0,0,97,0,71,2540
9330,2021-06-04,Molise,0,0,0,0,0,6,0,0,203
9331,2021-06-04,Piemonte,0,0,0,0,0,446,2,191,21118
9332,2021-06-04,Puglia,0,0,0,0,0,1116,9,196,8339
9333,2021-06-04,Sardegna,0,0,0,0,0,77,3,48,1870
9334,2021-06-04,Sicilia,0,0,0,0,0,777,5,337,14542
9335,2021-06-04,Toscana,0,2,0,0,0,496,5,133,17521
9336,2021-06-04,Trentino-Alto Adige,0,0,0,0,0,76,0,32,7024
9337,2021-06-04,Umbria,0,0,0,0,0,55,1,29,4950
9338,2021-06-04,Valle d'Aosta,0,0,0,0,0,20,0,5,399
9339,2021-06-04,Veneto,0,0,0,0,0,399,5,121,28720
9340,2021-06-05,Abruzzo,0,1,0,0,0,73,0,42,5229
9341,2021-06-05,Basilicata,0,0,0,0,0,150,2,31,857
9342,2021-06-05,Calabria,0,0,0,0,0,203,2,76,2486
9343,2021-06-05,Campania,0,0,0,0,0,675,2,307,15449
9344,2021-06-05,Emilia-Romagna,0,0,0,0,0,624,10,134,22961
9345,2021-06-05,Friuli Venezia Giulia,0,0,0,11,7,62,1,70,7487
9346,2021-06-05,Lazio,0,0,0,0,0,1092,9,210,26966
9347,2021-06-05,Liguria,0,0,0,0,0,67,0,23,4699
9348,2021-06-05,Lombardia,0,0,0,0,0,642,10,436,39363
9349,2021-06-05,Marche,0,0,0,0,0,127,0,98,2960
9350,2021-06-05,Molise,0,0,0,1,0,5,0,4,568
9351,2021-06-05,Piemonte,0,0,0,0,0,388,2,189,21706
9352,2021-06-05,Puglia,0,0,0,0,0,1202,1,161,7220
9353,2021-06-05,Sardegna,0,0,0,0,0,68,1,30,2149
9354,2021-06-05,Sicilia,0,0,0,0,0,649,8,234,15110
9355,2021-06-05,Toscana,0,0,0,0,0,425,8,154,18622
9356,2021-06-05,Trentino-Alto Adige,2,1,3,0,0,96,0,62,8520
9357,2021-06-05,Umbria,0,0,0,0,0,84,0,38,7800
9358,2021-06-05,Valle d'Aosta,1,0,1,0,0,12,0,5,488
9359,2021-06-05,Veneto,0,0,0,0,0,556,1,130,27992
9360,2021-06-06,Abruzzo,0,0,0,48,38,0,1,39,3766
9361,2021-06-06,Basilicata,0,0,0,0,0,70,1,31,594
9362,2021-06-06,Calabria,0,0,0,6,0,133,5,128,2014
9363,2021-06-06,Campania,0,0,0,0,0,584,1,255,11616
9364,2021-06-06,Emilia-Romagna,0,2,0,0,0,431,1,172,11644
9365,2021-06-06,Friuli Venezia Giulia,0,0,0,0,0,36,0,13,3335
9366,2021-06-06,Lazio,0,0,0,0,0,1125,5,233,18336
9367,2021-06-06,Liguria,1,0,0,0,0,63,1,36,3442
9368,2021-06-06,Lombardia,0,0,0,0,0,1045,16,359,27660
9369,2021-06-06,Marche,0,0,0,0,0,102,2,75,2729
9370,2021-06-06,Molise,0,0,0,0,0,8,0,4,401
9371,2021-06-06,Piemonte,0,2,0,0,0,244,0,129,10282
9372,2021-06-06,Puglia,0,0,0,0,0,511,4,139,4699
9373,2021-06-06,Sardegna,0,0,0,0,0,36,1,31,1565
9374,2021-06-06,Sicilia,0,0,0,91,76,197,2,275,7232
9375,2021-06-06,Toscana,0,0,0,0,0,346,9,193,14814
9376,2021-06-06,Trentino-Alto Adige,1,0,1,0,0,84,2,54,4071
9377,2021-06-06,Umbria,0,1,0,0,0,100,0,24,3912
9378,2021-06-06,Valle d'Aosta,0,0,0,0,0,16,0,5,320
9379,2021-06-06,Veneto,0,0,0,0,0,190,0,80,17526
9380,2021-06-07,Abruzzo,1,0,0,0,0,584,5,12,1142
9381,2021-06-07,Basilicata,0,0,0,0,0,59,1,1,187
9382,2021-06-07,Calabria,0,1,0,0,0,164,6,39,1365
9383,2021-06-07,Campania,0,0,0,0,0,723,10,177,4417
9384,2021-06-07,Emilia-Romagna,0,2,0,0,0,642,3,153,7291
9385,2021-06-07,Friuli Venezia Giulia,0,1,1,0,0,19,0,10,1370
9386,2021-06-07,Lazio,0,0,0,0,0,1130,5,170,11176
9387,2021-06-07,Liguria,0,0,0,0,0,76,3,7,2460
9388,2021-06-07,Lombardia,0,0,0,0,0,216,6,142,12697
9389,2021-06-07,Marche,2,0,2,0,0,25,2,20,1197
9390,2021-06-07,Molise,1,0,1,0,0,6,0,3,431
9391,2021-06-07,Piemonte,0,1,1,0,0,268,6,100,11498
9392,2021-06-07,Puglia,0,0,0,0,0,343,4,56,3454
9393,2021-06-07,Sardegna,0,0,0,0,0,59,3,9,2941
9394,2021-06-07,Sicilia,10,0,9,0,0,241,3,156,9759
9395,2021-06-07,Toscana,7,0,2,0,0,315,6,160,6427
9396,2021-06-07,Trentino-Alto Adige,1,0,0,0,0,30,1,8,1263
9397,2021-06-07,Umbria,5,0,4,0,0,25,0,6,773
9398,2021-06-07,Valle d'Aosta,2,0,2,0,2,1,0,3,101
9399,2021-06-07,Veneto,0,0,0,0,0,98,1,38,4618
9400,2021-06-08,Abruzzo,0,0,0,0,0,2137,2,25,3860
9401,2021-06-08,Basilicata,0,0,0,0,0,148,0,35,960
9402,2021-06-08,Calabria,0,0,0,0,0,175,2,61,2612
9403,2021-06-08,Campania,0,0,0,0,0,795,16,251,15094
9404,2021-06-08,Emilia-Romagna,0,0,0,17,0,93,7,97,20285
9405,2021-06-08,Friuli Venezia Giulia,1,1,2,0,0,63,1,45,5630
9406,2021-06-08,Lazio,0,0,0,0,0,1205,6,139,26567
9407,2021-06-08,Liguria,0,0,0,0,0,88,3,21,4407
9408,2021-06-08,Lombardia,18,0,0,0,0,434,11,291,34447
9409,2021-06-08,Marche,2,0,0,0,0,157,2,33,2725
9410,2021-06-08,Molise,0,0,0,3,3,3,0,6,321
9411,2021-06-08,Piemonte,0,0,0,0,0,287,3,96,14501
9412,2021-06-08,Puglia,0,0,0,0,0,1325,17,134,8302
9413,2021-06-08,Sardegna,0,0,0,0,0,162,3,14,2337
9414,2021-06-08,Sicilia,0,0,0,0,0,502,12,337,22004
9415,2021-06-08,Toscana,0,0,0,0,0,359,11,90,14757
9416,2021-06-08,Trentino-Alto Adige,0,0,0,0,0,72,0,49,7429
9417,2021-06-08,Umbria,0,0,0,0,0,47,2,32,5676
9418,2021-06-08,Valle d'Aosta,0,0,0,0,0,29,0,8,521
9419,2021-06-08,Veneto,0,0,0,0,0,438,4,130,28482
9420,2021-06-09,Abruzzo,0,0,0,0,0,674,0,48,4598
9421,2021-06-09,Basilicata,0,0,0,0,0,63,0,31,963
9422,2021-06-09,Calabria,0,0,0,0,0,271,2,114,2584
9423,2021-06-09,Campania,0,1,0,0,0,782,20,257,14594
9424,2021-06-09,Emilia-Romagna,0,0,0,0,0,740,2,106,19033
9425,2021-06-09,Friuli Venezia Giulia,0,0,0,0,0,51,0,25,6137
9426,2021-06-09,Lazio,0,0,0,0,0,1237,7,179,22247
9427,2021-06-09,Liguria,0,0,0,0,0,92,3,20,5205
9428,2021-06-09,Lombardia,0,0,0,0,0,1727,10,322,43271
9429,2021-06-09,Marche,0,0,0,0,0,201,0,82,3004
9430,2021-06-09,Molise,1,0,1,0,0,11,0,3,480
9431,2021-06-09,Piemonte,0,0,0,0,0,388,3,137,15038
9432,2021-06-09,Puglia,0,0,0,0,0,990,8,185,6996
9433,2021-06-09,Sardegna,0,0,0,0,0,104,2,37,3868
9434,2021-06-09,Sicilia,0,0,0,0,0,702,2,320,14908
9435,2021-06-09,Toscana,0,0,0,0,0,425,9,127,15898
9436,2021-06-09,Trentino-Alto Adige,0,0,0,0,0,73,1,54,5863
9437,2021-06-09,Umbria,0,0,0,0,0,66,1,21,4391
9438,2021-06-09,Valle d'Aosta,0,0,0,0,0,16,0,4,447
9439,2021-06-09,Veneto,0,0,0,0,0,299,7,126,29213
9440,2021-06-10,Abruzzo,0,0,0,0,0,219,1,37,4807
9441,2021-06-10,Basilicata,0,0,0,0,0,133,0,36,964
9442,2021-06-10,Calabria,0,0,0,0,0,356,6,78,2138
9443,2021-06-10,Campania,0,0,0,0,0,753,27,209,12914
9444,2021-06-10,Emilia-Romagna,0,0,0,0,0,1244,4,145,2282
9445,2021-06-10,Friuli Venezia Giulia,0,0,0,0,0,55,1,42,5583
9446,2021-06-10,Lazio,0,1,0,0,0,936,6,194,16774
9447,2021-06-10,Liguria,0,0,0,0,0,67,1,28,5105
9448,2021-06-10,Lombardia,0,0,0,0,0,467,6,352,35696
9449,2021-06-10,Marche,0,0,0,0,0,182,0,46,2644
9450,2021-06-10,Molise,1,0,1,1,2,4,0,6,507
9451,2021-06-10,Piemonte,0,0,0,0,0,308,0,137,15959
9452,2021-06-10,Puglia,0,0,0,0,0,1756,8,123,6405
9453,2021-06-10,Sardegna,0,0,0,0,0,90,0,19,3932
9454,2021-06-10,Sicilia,0,0,0,43,39,242,3,284,13803
9455,2021-06-10,Toscana,0,0,0,0,0,427,12,174,16101
9456,2021-06-10,Trentino-Alto Adige,0,0,0,0,0,93,1,42,5070
9457,2021-06-10,Umbria,0,0,0,0,0,48,8,30,3893
9458,2021-06-10,Valle d'Aosta,0,0,0,0,0,10,0,8,412
9459,2021-06-10,Veneto,0,0,0,0,0,226,4,88,33131
9460,2021-06-11,Abruzzo,0,0,0,0,0,141,1,22,3719
9461,2021-06-11,Basilicata,0,0,0,0,0,61,0,52,767
9462,2021-06-11,Calabria,0,0,0,0,0,169,3,130,2389
9463,2021-06-11,Campania,0,0,0,0,0,648,11,199,12943
9464,2021-06-11,Emilia-Romagna,0,0,0,0,0,647,5,136,19786
9465,2021-06-11,Friuli Venezia Giulia,0,0,0,0,0,39,0,23,5469
9466,2021-06-11,Lazio,0,0,0,0,0,935,12,169,29820
9467,2021-06-11,Liguria,0,0,0,0,0,43,1,10,4735
9468,2021-06-11,Lombardia,0,0,0,0,0,729,5,270,35978
9469,2021-06-11,Marche,0,0,0,0,0,58,1,43,2517
9470,2021-06-11,Molise,0,0,0,0,0,6,0,1,1003
9471,2021-06-11,Piemonte,0,0,0,0,0,266,4,126,22618
9472,2021-06-11,Puglia,0,0,0,0,0,663,7,140,5684
9473,2021-06-11,Sardegna,0,0,0,0,0,79,2,21,3340
9474,2021-06-11,Sicilia,0,0,0,0,0,766,4,273,13367
9475,2021-06-11,Toscana,0,0,0,0,0,323,9,146,15622
9476,2021-06-11,Trentino-Alto Adige,2,0,2,0,0,83,0,34,5300
9477,2021-06-11,Umbria,0,0,0,0,0,38,1,16,5085
9478,2021-06-11,Valle d'Aosta,0,0,0,0,0,8,0,4,481
9479,2021-06-11,Veneto,0,0,0,0,0,191,3,77,26987
9480,2021-06-12,Abruzzo,0,0,0,0,0,43,2,29,5066
9481,2021-06-12,Basilicata,0,0,0,0,0,52,0,13,884
9482,2021-06-12,Calabria,0,0,0,23,17,61,2,80,2237
9483,2021-06-12,Campania,0,0,0,0,0,585,8,187,13098
9484,2021-06-12,Emilia-Romagna,0,0,0,0,0,295,0,104,17168
9485,2021-06-12,Friuli Venezia Giulia,0,0,0,0,0,69,0,36,7103
9486,2021-06-12,Lazio,0,0,0,0,0,953,8,164,26650
9487,2021-06-12,Liguria,5,0,0,0,0,41,0,21,5205
9488,2021-06-12,Lombardia,0,0,0,80,49,193,13,255,36238
9489,2021-06-12,Marche,0,0,0,0,0,137,0,34,2231
9490,2021-06-12,Molise,0,0,0,0,0,7,0,4,354
9491,2021-06-12,Piemonte,0,0,0,0,0,206,4,90,22272
9492,2021-06-12,Puglia,0,0,0,0,0,672,3,140,5944
9493,2021-06-12,Sardegna,2,0,2,0,0,22,0,20,3725
9494,2021-06-12,Sicilia,0,5,0,0,0,426,3,263,13929
9495,2021-06-12,Toscana,0,0,0,0,0,354,5,146,16228
9496,2021-06-12,Trentino-Alto Adige,0,1,0,0,0,104,1,46,6863
9497,2021-06-12,Umbria,1,0,1,0,0,63,2,21,4295
9498,2021-06-12,Valle d'Aosta,0,0,0,0,0,13,0,2,332
9499,2021-06-12,Veneto,0,0,0,0,0,204,1,67,23144
9500,2021-06-13,Abruzzo,1,0,1,12,13,1,0,14,3392
9501,2021-06-13,Basilicata,4,0,4,0,0,37,0,27,470
9502,2021-06-13,Calabria,0,0,0,0,0,227,1,72,1585
9503,2021-06-13,Campania,0,0,0,0,0,451,3,147,10134
9504,2021-06-13,Emilia-Romagna,0,2,0,0,0,288,3,123,10346
9505,2021-06-13,Friuli Venezia Giulia,0,1,0,0,0,30,0,11,3084
9506,2021-06-13,Lazio,0,0,0,0,0,525,0,127,17421
9507,2021-06-13,Liguria,0,0,0,0,0,45,0,10,2718
9508,2021-06-13,Lombardia,0,0,0,0,0,316,6,257,26842
9509,2021-06-13,Marche,0,0,0,0,0,104,0,33,2183
9510,2021-06-13,Molise,0,0,0,0,0,2,0,2,313
9511,2021-06-13,Piemonte,0,2,0,0,0,145,1,59,8100
9512,2021-06-13,Puglia,0,0,0,0,0,668,0,73,4001
9513,2021-06-13,Sardegna,2,0,2,0,0,30,1,11,1837
9514,2021-06-13,Sicilia,0,4,0,36,24,154,5,183,6797
9515,2021-06-13,Toscana,0,0,0,0,0,232,6,123,12175
9516,2021-06-13,Trentino-Alto Adige,0,0,0,0,0,69,0,19,3005
9517,2021-06-13,Umbria,3,0,2,0,0,32,0,11,3283
9518,2021-06-13,Valle d'Aosta,0,0,0,0,0,7,0,1,342
9519,2021-06-13,Veneto,0,0,0,0,0,97,0,87,16108
9520,2021-06-14,Abruzzo,2,0,2,0,0,61,0,5,885
9521,2021-06-14,Basilicata,0,0,0,0,0,26,1,1,204
9522,2021-06-14,Calabria,0,0,0,0,0,210,4,18,899
9523,2021-06-14,Campania,0,0,0,0,0,324,5,80,3291
9524,2021-06-14,Emilia-Romagna,3,0,3,0,0,463,1,137,8111
9525,2021-06-14,Friuli Venezia Giulia,1,0,1,0,0,11,0,4,1529
9526,2021-06-14,Lazio,4,0,0,0,0,428,6,111,9122
9527,2021-06-14,Liguria,0,0,0,0,0,25,1,5,1967
9528,2021-06-14,Lombardia,0,0,0,18,0,118,3,102,11699
9529,2021-06-14,Marche,0,0,0,0,0,98,0,3,719
9530,2021-06-14,Molise,0,0,0,0,0,7,0,4,0
9531,2021-06-14,Piemonte,0,0,0,0,0,148,3,87,11492
9532,2021-06-14,Puglia,0,0,0,0,0,678,2,47,3405
9533,2021-06-14,Sardegna,0,1,0,0,0,110,0,31,1160
9534,2021-06-14,Sicilia,9,0,1,0,0,247,7,163,9911
9535,2021-06-14,Toscana,0,0,0,0,0,331,3,82,5068
9536,2021-06-14,Trentino-Alto Adige,2,0,2,0,0,21,0,2,2430
9537,2021-06-14,Umbria,0,1,0,0,0,28,0,4,928
9538,2021-06-14,Valle d'Aosta,0,0,0,1,1,1,0,2,107
9539,2021-06-14,Veneto,0,0,0,0,0,59,0,19,6449
9540,2021-06-15,Abruzzo,0,0,0,0,0,122,1,27,4489
9541,2021-06-15,Basilicata,0,0,0,0,0,84,1,28,811
9542,2021-06-15,Calabria,2,2,4,0,0,167,1,32,2121
9543,2021-06-15,Campania,0,0,0,0,0,48213,15,136,14290
9544,2021-06-15,Emilia-Romagna,0,0,0,0,0,815,2,47,18611
9545,2021-06-15,Friuli Venezia Giulia,1,0,0,0,0,46,1,12,5528
9546,2021-06-15,Lazio,0,0,0,0,0,449,13,118,24539
9547,2021-06-15,Liguria,0,0,0,0,0,42,0,8,6212
9548,2021-06-15,Lombardia,0,0,0,0,0,220,8,182,31873
9549,2021-06-15,Marche,0,0,0,0,0,48,1,16,2330
9550,2021-06-15,Molise,0,0,0,4,4,6,0,10,378
9551,2021-06-15,Piemonte,0,2,0,0,0,299,3,75,17542
9552,2021-06-15,Puglia,0,2,0,0,0,1440,2,169,8053
9553,2021-06-15,Sardegna,0,0,0,0,0,127,0,22,2749
9554,2021-06-15,Sicilia,0,0,0,0,0,456,8,200,15260
9555,2021-06-15,Toscana,0,0,0,0,0,200,7,57,14856
9556,2021-06-15,Trentino-Alto Adige,0,0,0,0,0,83,0,16,5569
9557,2021-06-15,Umbria,0,0,0,11,11,10,0,21,5076
9558,2021-06-15,Valle d'Aosta,1,0,1,0,0,9,0,3,392
9559,2021-06-15,Veneto,0,0,0,0,0,238,0,74,32029
9560,2021-06-16,Abruzzo,0,0,0,0,0,42,3,27,4290
9561,2021-06-16,Basilicata,0,0,0,0,0,71,0,16,592
9562,2021-06-16,Calabria,0,0,0,0,0,411,1,66,2416
9563,2021-06-16,Campania,0,0,0,0,0,464,6,167,14184
9564,2021-06-16,Emilia-Romagna,0,0,0,0,0,647,3,73,17304
9565,2021-06-16,Friuli Venezia Giulia,0,0,0,0,0,30,0,23,6058
9566,2021-06-16,Lazio,0,0,0,0,0,390,11,143,25707
9567,2021-06-16,Liguria,0,0,0,0,0,88,0,21,7815
9568,2021-06-16,Lombardia,0,0,0,0,0,1333,5,256,34998
9569,2021-06-16,Marche,0,0,0,0,0,50,0,29,2797
9570,2021-06-16,Molise,1,0,1,0,0,6,0,1,399
9571,2021-06-16,Piemonte,0,0,0,0,0,235,3,59,12619
9572,2021-06-16,Puglia,0,0,0,0,0,391,3,112,7650
9573,2021-06-16,Sardegna,0,0,0,0,0,126,1,24,1737
9574,2021-06-16,Sicilia,0,2,0,0,0,524,8,168,14420
9575,2021-06-16,Toscana,0,0,0,0,0,295,6,106,15191
9576,2021-06-16,Trentino-Alto Adige,0,0,0,0,0,24,0,12,5174
9577,2021-06-16,Umbria,0,0,0,0,0,72,1,12,4061
9578,2021-06-16,Valle d'Aosta,0,0,0,0,0,10,0,1,251
9579,2021-06-16,Veneto,0,0,0,0,0,190,1,84,25510
9580,2021-06-17,Abruzzo,0,0,0,0,0,78,1,22,3736
9581,2021-06-17,Basilicata,0,0,0,0,0,96,0,31,776
9582,2021-06-17,Calabria,0,1,0,0,0,147,3,69,2300
9583,2021-06-17,Campania,0,0,0,0,0,477,8,131,14730
9584,2021-06-17,Emilia-Romagna,0,0,0,0,0,520,0,87,16809
9585,2021-06-17,Friuli Venezia Giulia,0,0,0,0,0,27,2,23,5503
9586,2021-06-17,Lazio,0,0,0,0,0,461,8,119,24202
9587,2021-06-17,Liguria,0,0,0,0,0,47,0,18,4409
9588,2021-06-17,Lombardia,0,0,0,0,0,346,4,232,37653
9589,2021-06-17,Marche,0,0,0,0,0,236,2,21,2265
9590,2021-06-17,Molise,0,0,0,0,0,9,0,4,181
9591,2021-06-17,Piemonte,0,0,0,0,0,212,0,72,17497
9592,2021-06-17,Puglia,0,0,0,0,0,886,2,90,6844
9593,2021-06-17,Sardegna,2,0,2,0,0,124,0,3,3152
9594,2021-06-17,Sicilia,0,0,0,0,0,330,0,228,13206
9595,2021-06-17,Toscana,0,0,0,0,0,274,6,60,14094
9596,2021-06-17,Trentino-Alto Adige,0,0,0,0,0,61,1,30,4628
9597,2021-06-17,Umbria,1,0,1,0,0,29,0,19,3852
9598,2021-06-17,Valle d'Aosta,1,0,1,0,0,10,0,3,305
9599,2021-06-17,Veneto,0,0,0,0,0,163,0,61,24173
9600,2021-06-18,Abruzzo,0,0,0,0,0,50,0,25,4897
9601,2021-06-18,Basilicata,0,0,0,0,0,55,0,14,743
9602,2021-06-18,Calabria,0,0,0,0,0,392,0,77,2321
9603,2021-06-18,Campania,0,0,0,0,0,407,8,107,12795
9604,2021-06-18,Emilia-Romagna,0,0,0,0,0,309,6,71,22500
9605,2021-06-18,Friuli Venezia Giulia,0,0,0,0,0,42,1,23,5039
9606,2021-06-18,Lazio,0,0,0,0,0,564,3,147,24294
9607,2021-06-18,Liguria,3,0,2,0,0,17,1,16,4791
9608,2021-06-18,Lombardia,0,1,0,0,0,3406,2,114,35070
9609,2021-06-18,Marche,0,0,0,0,0,258,2,28,2427
9610,2021-06-18,Molise,0,0,0,9,9,3,0,12,581
9611,2021-06-18,Piemonte,0,0,0,0,0,210,2,58,22097
9612,2021-06-18,Puglia,0,0,0,0,0,990,4,106,6893
